7044,2551,2736
12631,5,1738
4538,16518,4201
5516,14348,5134
15422,6535,4161
8771,9879,4874
10532,10083,4492
18461,12323,13728
16670,12448,1441
3531,4183,6879
19594,11006,17264
3828,10849,4773
17836,16281,1846
7498,18146,18696
16915,8637,7480
10865,4405,12828
3690,343,17400
9732,16746,775
6091,16212,4450
6134,11747,7067
6581,6518,10220
15870,675,13237
2201,2663,2763
12115,6108,876
6667,5597,2322
13659,19874,14475
14838,3008,3767
6834,8469,371
1075,934,6913
6017,9449,14672
4575,12597,14453
7048,18524,18850
15234,1360,17852
19119,4390,12524
18899,7104,9160
14913,11276,2910
14178,9289,3974
11938,14017,8368
351,6467,16649
11855,11209,10969
790,15555,15001
9325,10557,13960
12446,15775,13552
15159,6574,8115
18753,4057,16092
12890,15102,6343
13158,10328,10426
3712,3339,7223
17357,14694,10874
2952,16177,17269
12389,13361,13133
15681,19572,15415
14255,10571,4502
1065,9138,16127
17651,11366,14496
4173,19933,19661
1328,3938,13636
14271,18736,16771
2376,10419,9278
12390,15785,17398
11792,18509,9435
1084,5300,17247
9334,11688,5105
14532,11753,7955
16268,5276,2478
18908,15687,17149
17689,11821,163
6280,4778,9126
6663,17799,12706
1321,15833,17381
10706,4385,4968
15049,16494,12175
15244,9617,3297
3026,16870,19847
17914,3186,8961
2210,8676,12650
5242,18300,4948
16752,347,8267
17595,10018,15330
11711,18011,11150
3521,1623,151
10109,7839,18752
17219,14718,2268
9002,2810,9067
3793,6217,2830
1498,9814,7653
17593,14850,1341
13758,6451,10952
5979,5025,17085
17829,5895,11583
11385,13877,17243
14032,17085,7423
17592,3619,11196
2044,14630,480
13668,6246,17304
10365,17735,10942
1710,1817,17841
6874,19860,10200
8984,5225,8264
16604,12402,4484
3705,13180,1952
916,970,15460
18727,11930,18614
3848,15935,12350
9934,2406,10757
6423,7678,13751
2347,10707,16557
9746,4111,1925
8035,18494,17097
16009,19045,5745
6014,16788,219
16777,10834,13948
13907,742,1946
17697,15967,12931
944,7256,8089
16815,16095,6738
8838,3084,9629
14349,10552,6275
6617,9815,2254
2,15466,13850
11478,16308,14215
7816,3443,5531
9109,4900,5594
7500,14907,19434
3765,12679,19249
11133,9866,9393
13879,14412,13654
14640,10626,1887
3891,15138,273
12196,18969,6682
12318,14512,2625
12185,15791,17684
4356,197,12268
8382,12034,10120
13836,17801,12318
10728,9128,5730
2502,19198,689
11703,19537,2197
1309,6366,19457
13217,8156,9824
4200,7610,11272
1697,1415,16756
4763,5644,8210
12155,16796,6815
19823,6032,4977
2384,6397,4315
13272,16507,7249
16075,12816,14057
10075,8786,2450
3870,15271,14358
15645,1919,12640
117,7887,19678
7471,9304,16687
7780,3585,16562
13255,8154,11302
16214,19088,17556
4149,12403,19109
6971,8686,5933
12281,17589,19672
9336,15973,3410
8616,1971,11546
10518,12515,191
10964,10270,826
18203,17263,16977
5493,7326,12307
17925,12299,5295
9227,9642,19852
5156,3860,1079
2081,11126,17265
5039,6924,797
1499,11215,1097
12141,3541,11384
14646,17357,3165
10643,13455,11183
4511,15910,10705
19505,18179,2097
15361,1295,1095
11685,14597,19875
18856,11874,9935
2235,16761,4843
18299,3156,438
11241,4558,12696
11571,13432,3613
14354,6381,19122
752,2378,18658
8406,5371,11777
2364,9813,11116
490,4904,16697
7172,3331,9541
5362,2108,10480
16824,6782,16905
2386,14749,3731
13337,5608,15415
15788,5821,18594
9928,10895,2113
1726,12893,9495
13910,19842,19361
17763,16881,8148
19666,15674,1933
11513,11088,16153
10411,2344,12913
14394,1562,11722
2289,12706,11985
1713,3975,6056
1560,14642,7283
10749,8647,6816
10068,19228,7494
10023,6166,18064
692,11809,10088
2460,6052,6712
10635,16587,5025
5785,15591,4917
5554,7441,8728
6090,7416,4167
7813,8798,12084
10486,17393,17617
7397,15205,138
9658,6511,9220
18399,6031,9880
19493,15759,8788
19981,10133,1500
11965,7265,4182
4223,7746,16501
1210,16053,8286
14770,11518,2454
17251,8915,1056
18182,735,14464
927,12741,12067
9910,13166,12065
13205,16834,13972
3883,11444,13772
19139,5767,18563
5936,5394,8477
15957,17799,19769
9388,12819,16772
16809,14942,15116
19931,16486,8279
9242,6396,9731
10503,877,7581
14808,63,5686
245,15745,7136
4466,12965,1910
18030,2225,2737
11395,3364,3522
2124,2819,7714
12829,18674,766
12097,3468,10382
7612,8102,823
9660,14852,17493
5226,10569,19926
7037,9733,10838
11138,19409,19553
19388,3907,4695
10554,15849,19227
12089,1117,15432
6475,186,18799
16575,13839,8386
6807,8114,3509
3898,11081,8260
4216,10163,6160
11614,19357,864
663,1640,14505
7748,693,6933
19037,902,403
19867,19023,18657
3034,11391,5062
19064,5214,17807
15986,11846,5985
16297,11685,18292
18181,15098,10066
10724,19730,14336
15745,15178,15360
6384,2859,11227
10786,1428,18168
4765,18831,7436
14291,15710,14574
1717,5639,12832
13373,3752,19641
9617,1342,10361
12193,3801,11999
19455,4486,17613
14884,14643,12180
3009,13747,18802
8253,19675,1276
15485,5865,3714
17603,3712,8187
2132,17708,7759
8035,3095,14209
10123,14329,18823
15299,6212,16156
10158,9355,5529
999,2034,2555
18076,11980,19817
10918,3697,6225
17447,10392,18260
7300,9208,6563
18873,6779,19401
15464,2575,6924
10848,18078,18878
17990,9772,3394
12528,3627,7287
17404,14508,16650
1463,1545,2077
18333,19268,9290
8913,2012,14341
9800,18429,8796
14371,7843,11582
4519,6879,9174
10746,6585,10175
2664,7461,15348
3555,10193,1632
7873,16694,1350
2971,16516,4768
900,5019,16026
9368,12246,9079
7282,5335,3394
13020,19365,12712
16246,16017,8595
8571,1610,309
1211,5785,2578
17091,17591,2097
10115,17143,15090
3921,16671,6731
7751,10768,959
3931,16823,8744
5084,1191,7462
8162,3673,7574
15187,14346,7761
3382,7379,18817
5816,8898,4520
12560,593,9213
16387,8826,300
11291,8915,19403
121,6527,16072
12749,5486,4383
19497,1273,8400
19140,8654,18890
5793,397,3067
6957,10471,18066
15738,12148,6997
11078,2900,15306
11512,10038,15563
5442,18400,2383
3063,2280,7145
796,17307,5593
10597,844,17155
9102,16903,1970
11485,1810,17199
16262,1425,19669
14669,19081,6462
6682,11988,3526
8786,5099,5788
12435,9829,15788
19700,9367,9587
16141,8066,11366
11252,17112,19352
2023,17466,491
3477,17558,4550
18976,1397,6086
13096,15303,10775
14270,13009,4373
2729,11396,17718
17589,2257,7672
1155,16637,4698
13847,11738,540
7033,17983,7079
12816,3964,10194
1121,12276,8558
12468,4799,3222
15561,16047,17300
134,13624,7222
7432,13866,4488
5254,7253,622
2379,9096,14907
15577,5896,8115
6912,12572,19746
14830,1864,10403
8387,7411,5772
10798,293,1135
4794,1785,14845
4454,15433,16502
1989,7764,15159
15741,12677,13774
12386,3930,2653
3783,1055,19460
5041,16302,1498
6094,19344,15989
19850,11222,18403
13932,2928,283
3663,17452,15980
19628,7015,18992
8604,18460,6226
2461,12115,13873
3604,1474,17425
7067,10427,7066
2180,17250,17001
17774,6747,19128
17560,888,6595
1581,10191,18819
7488,514,13088
12974,17066,19029
13786,14415,19937
6619,210,14100
2478,5675,1802
15044,599,5911
3291,14213,13982
9782,9380,7286
11960,11613,17550
8828,5605,9132
19355,10171,9297
11940,15755,12122
9222,13206,9643
16169,5099,13207
5050,17662,5949
7503,6009,12826
648,6449,19151
5675,16225,2981
12534,15626,15044
9697,12933,773
17286,54,19131
17527,12054,8327
325,4819,7349
16340,16556,7968
16526,10100,18974
1502,11059,8001
791,10183,18038
6189,11660,7856
19713,9875,5203
16078,8627,16489
16754,11990,3896
13073,4579,10141
12227,2254,10945
12606,18282,14931
3475,3546,10463
1527,2513,3257
12710,16613,13975
17070,18039,8400
16453,11097,16530
5124,19728,11367
19898,4055,11113
15604,7760,19807
15144,18480,7213
9085,6517,3006
9403,17174,5234
16953,13233,14339
15400,11090,19273
3678,19853,6101
3007,3837,18959
15754,2664,2811
19232,10071,4108
15537,3069,18754
8194,16420,6589
6067,19975,18264
16211,8312,17019
16643,2719,4195
8440,5660,16055
8462,5679,4882
909,16447,6529
16376,11262,11974
18359,10526,12503
1635,4638,12027
4995,9796,13570
16198,12501,13612
7270,19556,4015
8976,19742,13852
557,1659,8809
13511,10897,11793
19854,6211,13420
6352,2321,12358
1477,274,17330
12111,969,4623
17539,18744,1071
3520,19268,711
16806,17246,829
9316,11166,19657
2455,19430,17008
6820,5431,10342
15307,7870,5944
2453,15228,12427
3908,3017,17593
11217,8175,4818
12298,11679,13584
14091,10932,8215
2652,13677,6788
17037,17664,637
5844,7047,3515
7877,7741,1156
3415,8607,19129
15097,11842,19854
10227,15798,15533
5095,3822,2376
4640,17965,13518
14903,19383,7195
8647,16303,7582
697,769,10685
4964,13778,19941
19535,1599,220
14502,11678,348
5590,5454,8135
17153,14064,9476
13140,4801,9124
18711,10618,6330
5858,8874,2652
14127,16425,6140
4108,18653,8050
7250,2897,3293
3046,5668,3109
373,19152,2273
14677,3994,11213
12191,17196,3559
14144,10787,16329
15475,482,18473
19916,10033,13303
2609,7568,16329
16411,870,11538
10383,187,11404
1711,17213,16672
15717,1932,18226
5637,1313,19983
9030,16874,19744
9099,11177,12674
15076,15353,9431
18951,9368,19073
13370,15246,15671
6040,15260,13332
15386,18083,8006
3319,194,16026
2202,18657,19614
3272,12170,831
12153,19183,436
10897,10404,19208
17306,5690,19292
15112,17826,9270
16247,16734,16231
3595,7344,16185
1561,8696,1132
2502,15928,7979
4168,18198,872
19983,14433,16158
15985,9474,17376
7065,17686,11492
12096,10536,4688
4011,2461,17370
10471,15604,9083
2662,12780,884
7024,10901,2422
15052,3055,11517
1431,13883,19506
4327,2906,9901
899,12626,19707
1297,10919,8913
12770,15273,15719
11151,19582,1818
11965,243,14427
8900,11319,4542
15839,15691,18347
3921,1478,18291
14136,8428,7800
10122,14036,4881
17700,18464,13847
9991,1596,2962
10403,19131,16428
1507,14959,16864
17464,2027,13871
15543,12689,3562
7969,3754,883
17621,13462,7410
15966,17425,17882
12760,8239,10494
9986,5848,1787
19146,12530,17474
6855,18951,10761
315,10919,6518
6985,17632,11249
18786,7142,3658
15613,14314,11755
8429,13244,12150
8579,11610,13201
10955,9803,14277
1904,4025,14225
11169,11666,8113
18120,11142,17074
12180,15340,10005
18183,19239,1036
11122,5374,675
14489,2640,5268
16840,12777,1963
11405,6098,11688
19567,15124,18820
5084,17910,17903
2528,8884,1102
5885,18168,9164
9560,15471,11551
11967,4237,3713
6905,6122,5403
19572,14417,2745
16717,16169,5097
13520,19625,4443
18252,7768,2259
13114,1888,16196
19663,14368,10647
7711,13636,9009
14756,596,17756
19220,8394,4728
8775,19464,12848
10264,7039,517
2129,3419,2534
14225,12400,14548
16971,18139,13449
5351,12332,7351
4323,3861,2357
1590,9281,9158
18311,2946,17592
18929,13780,5811
16346,17867,5383
6001,9841,16970
9120,10214,19079
19124,11293,1375
18114,16489,2836
4415,14509,15049
5532,14432,6193
16196,5996,14951
12324,9661,7547
162,17048,1018
16167,17313,12691
938,12945,4751
9182,11475,13893
2379,14039,8407
3095,1959,16482
18242,361,3100
10332,11315,17097
16008,13551,12164
1623,8261,5954
2840,389,7911
14408,10753,12343
15154,3129,15147
1865,16662,19933
9640,9776,6504
4740,1880,8120
11134,5523,13108
14477,19718,9146
18871,13142,12036
18625,14955,1691
422,15839,15244
1991,17989,18637
12026,16872,16314
847,15520,14259
27,9298,9436
15813,19793,14036
2283,5,10551
14428,10450,2021
8305,15210,7787
646,5990,1257
618,8379,2620
13121,9771,4582
7503,12425,7067
19839,7341,3482
19679,15540,14833
13151,3076,11337
10554,1289,12068
12416,13255,1950
2450,8180,1201
12433,15106,5151
9157,9517,18392
11132,4252,17483
11179,519,14233
18531,3606,17760
19903,8030,17851
2734,17101,4074
17396,9408,9334
3399,6807,4174
1377,9663,19909
18399,14810,15091
528,8804,16883
3312,15463,2273
8443,6304,2783
13164,17592,11612
9311,10990,16740
9183,13256,7846
7042,15062,5695
11949,7995,244
12601,9460,9401
2562,706,265
18560,7348,14185
12601,4036,19062
2476,9007,11819
773,5371,5402
6879,3194,4108
14605,10095,897
7258,14304,16260
7912,9594,4884
988,13394,10941
3732,9284,4524
7035,727,10902
17047,7394,2626
5004,11844,17946
12553,8352,1854
3668,2198,7843
1184,7055,17538
17846,12455,14886
1153,10664,15522
16121,15099,10924
18311,14870,16628
1142,1119,13541
4364,12978,7489
11981,7522,14784
15068,9894,3796
1104,19566,3932
1858,7479,13330
4764,9777,3051
470,10654,3979
8769,5226,4688
10915,9184,9813
10971,566,385
15521,8019,17805
2022,16182,4480
11167,1908,12101
18148,532,16270
8346,1129,4868
11727,12661,7080
17821,5668,18898
10168,1827,10180
16036,11186,2642
18924,8320,3325
4448,6779,18933
15578,16958,15271
18746,11470,12796
4219,5408,17511
13932,6894,3143
11693,18718,13984
15916,647,4555
8627,12415,18375
11662,4996,16914
3731,4876,18533
8430,12497,3188
11704,16000,15374
15106,9833,10865
10731,4093,7433
14003,1604,9440
771,3350,4926
3958,3933,7483
685,15486,14317
11328,9951,3406
2453,15322,12009
15092,5725,19201
14731,8568,5579
12037,13634,13693
5889,13502,8139
12102,6547,1249
7567,9461,10595
13838,12815,3535
19899,16454,4301
7771,15302,2682
3636,6185,11436
14079,11782,19535
9384,14078,12384
5102,3496,15112
1963,13972,18561
1574,4962,17083
6380,7182,17787
14255,10304,15698
14709,6060,14093
11890,12828,7237
2866,19121,3291
4193,16572,18502
15710,928,14748
8745,17411,16284
68,14669,4509
18635,11230,14125
17125,5376,17672
16735,2493,6385
17199,6661,13250
1427,14343,18370
8526,19137,613
11369,14662,9308
666,17265,14055
15116,1740,10630
13384,15845,13426
5817,16076,5253
1291,7959,17702
857,1500,16118
6665,2431,2021
18668,10571,15879
18590,11770,9366
16082,1299,230
1579,15900,15545
11782,6963,9655
300,3512,1379
3981,11142,19215
3563,6054,7230
10887,443,4106
12763,12281,17810
10142,10452,8747
10341,2955,11269
13311,14537,17821
12496,12075,5149
12519,2893,4713
13942,5923,18991
12836,17096,15767
5301,7571,9166
6676,11786,14914
6519,13815,6586
15244,10765,1906
10577,1381,5475
4965,5297,308
4378,4550,16303
14109,624,19424
10667,18876,11398
1175,12235,8014
17516,12777,13139
6921,7979,5968
13858,7149,15950
8613,14732,5138
13358,2718,15408
800,17113,2904
4053,4253,9278
16656,10598,18400
2680,2858,5030
6117,5461,16117
10002,18138,9473
19718,14130,19798
10868,14656,19900
2409,2260,7478
13989,14959,16392
7,18788,18270
13979,7848,3558
18302,11113,17055
17159,14744,17417
8011,12339,17511
16407,4193,729
13739,15069,5906
7113,6013,9053
5992,2410,989
11806,16111,4570
12615,6256,2416
6243,5668,8285
17273,10998,17628
943,9016,18503
12425,4664,19654
4069,12710,16738
4512,16564,11143
10067,945,13033
9922,14908,19852
3329,17035,8094
13652,9535,14910
1978,5982,2848
2293,8372,7182
12508,5402,12899
16703,19835,19862
14167,10399,8017
12263,9895,18358
1016,17328,8055
9831,6792,15178
4451,15054,9942
12216,8202,19818
710,10009,11129
84,3342,6071
17202,11181,4585
6364,1626,1079
5109,7620,15868
409,6090,3789
2525,294,13526
6443,12189,5783
3770,1496,10534
4437,8507,5416
14869,17107,1861
11835,1122,2679
6563,7180,14637
6169,14771,9543
4967,5828,16458
14839,13114,8378
7556,14652,10198
12725,12677,16955
19993,8039,13681
8912,3259,16131
19333,2175,6355
4244,7536,15656
2185,11659,1169
13241,16504,14038
16910,16669,19263
7820,4078,9970
15237,4773,3348
377,327,7878
10904,7622,19392
8314,14532,16759
15667,19484,6056
14881,12792,19154
4570,1957,11009
14547,12045,2466
8519,2824,1069
12708,1782,13808
13941,219,16978
10942,19469,6854
17604,16893,4323
1390,8613,2100
4836,10127,18309
11781,17303,11633
15704,15183,215
5141,2559,1619
12587,6475,14991
14675,10756,64
5759,16278,6098
948,2547,9545
7811,873,15680
17152,17593,6360
155,5114,12295
8350,10147,417
17032,5044,6856
8496,9276,8764
790,11952,19423
6615,15202,4219
16680,5843,17039
19298,5275,4610
3838,13674,1611
5510,560,15888
240,8200,4984
10926,9793,13672
9282,2357,3598
18766,1083,13306
18684,12767,8219
17358,2205,1707
18230,11045,10508
1987,12506,10551
2051,457,5157
10821,15481,12895
7399,6516,12602
8801,2544,13621
13380,1935,1654
18917,8444,10307
6692,8399,4044
1825,66,19248
8409,16587,7197
15283,7876,7380
1876,7162,13629
3084,16574,16478
15615,19962,14555
3118,3245,7337
1941,17299,11111
13465,6034,13364
1768,13462,17145
13141,19710,16646
13599,3514,17927
11131,18317,16362
7749,13896,14928
5935,18846,9744
8380,9881,9043
3451,16445,7650
3291,12834,1660
15884,10331,553
15243,199,4964
16908,173,3951
15561,2738,7333
913,19835,17374
11257,13102,19267
3493,10338,1720
5467,8378,10515
12090,1289,19652
4612,9781,10329
1169,18682,1668
13942,4196,13524
4545,4645,6185
8309,14848,9055
12937,2857,3705
11656,2650,5237
12387,17648,12750
6176,8572,4422
10763,13112,4453
4020,19899,12994
17674,3835,14393
1538,15104,6060
18252,12035,390
735,12657,10499
14702,16692,11184
16510,4149,2692
2449,11734,4718
9347,17639,15772
1725,1876,18282
4701,5630,14632
12419,9644,16006
10165,13536,12776
14146,19343,1223
7785,19068,1542
16807,8653,19611
6300,11819,6393
7498,3489,14024
16686,15505,19085
3989,5258,16831
9049,7258,17080
12778,5946,11008
18069,2093,11771
13864,8064,10383
4438,15320,11517
1988,11150,2161
13509,1869,15884
14588,12750,15899
13845,17826,19315
14193,6020,1691
5408,13671,4457
15966,7708,13995
11357,15479,1362
2082,9633,11606
17534,6475,2962
16804,11857,5381
18251,12593,12737
12295,15192,6249
15697,4909,7890
12389,18552,17363
12859,2845,3504
13593,17560,18651
5245,6694,9286
683,1495,8777
858,15150,19990
5915,8025,11854
10170,5760,19185
268,2004,10093
10194,14101,17141
1859,19597,11635
17969,473,16679
16351,7630,8600
4825,6485,14383
14527,19432,6496
8568,8711,18556
5812,4893,18561
11935,18170,15339
9980,2420,11557
10035,2306,6641
4356,14510,7906
17946,8337,3730
9128,7291,17382
5456,9576,14370
2959,12870,13883
1847,19898,1704
1792,8633,6603
18150,14851,10487
10348,5594,8026
8999,3586,13936
16460,12870,16091
6098,1677,17229
16355,4687,17093
5548,2357,17448
6286,1382,13390
15255,6236,6184
9086,5179,19127
5351,2584,11908
8611,19989,18281
4856,4737,9024
9573,8512,782
16295,5436,2675
3081,538,17260
14556,5714,7309
2448,11626,11918
15640,12503,3156
5479,14574,14959
5511,17200,16504
31,16525,6663
14382,16500,7900
14387,10449,13043
16792,17740,4552
7246,3430,7897
5684,210,12718
15509,1938,9884
171,4811,1581
18955,6035,2049
5502,14769,16350
13873,10881,11652
1813,16081,11573
15729,24,1492
271,3664,19947
3274,7612,17810
12766,16866,7953
9847,10616,15504
1872,15484,1215
2026,5178,5937
12135,7436,6027
4905,17045,16955
15478,8042,9646
12839,12574,12677
14721,13417,19919
7231,12077,6636
9975,590,12368
4872,1636,288
16782,10281,14010
8052,15066,11982
9585,8012,9796
10094,8521,12186
10079,2037,7691
9655,14093,19051
6078,18258,18442
17558,12899,11878
1682,1462,13005
5701,10352,9902
16640,13360,16644
994,2181,19592
7631,15164,4903
3903,19070,2665
13997,18888,4753
13696,2676,3117
18183,19715,15145
15135,4424,12094
12192,8551,10702
11788,16403,8763
16753,14936,17403
15757,5422,4225
13316,6973,17203
375,10352,4591
19114,483,1706
8983,10687,14211
19333,3729,9263
11698,16497,13549
6191,19429,7194
16647,5654,14962
13341,19861,14216
2316,16999,11257
3104,4809,19979
2934,10330,12708
12448,13824,2234
4222,16277,4460
12156,4704,19698
16646,1817,14107
18156,9314,12946
496,8517,11210
6461,1260,19454
15509,13129,6443
17081,17401,2511
19070,17679,9079
15639,582,19115
12053,7364,17472
19361,2858,1309
15547,8719,2482
9817,18084,4526
10912,4646,11875
14228,19059,5494
8510,9962,18977
2087,17211,12197
13585,14030,3107
7587,7269,6623
16386,8036,16436
3835,19275,2339
3125,17622,11225
16495,10775,8419
3504,19562,6990
5183,5409,8413
16359,11479,11660
19702,7133,919
10816,5343,8068
6960,16894,8508
3939,6149,10780
3649,11551,7283
4421,1773,12562
10010,541,1032
17754,19532,515
19284,10253,11856
7119,14002,4170
18323,3706,4117
14828,9037,9533
7899,16536,4011
9778,14381,9173
18046,15063,13908
10651,18560,16817
12278,16803,1406
10604,13324,17503
3334,5280,18849
1635,9998,14960
12393,1920,16927
6156,6683,18514
3644,12407,18093
3087,1459,14499
13611,10463,16766
15447,2867,13163
14902,19666,7663
3470,6934,9674
4848,19177,13543
4205,6948,5587
16717,10345,2740
15213,4621,5319
18237,6451,18681
11377,16553,18318
11514,15316,8648
10406,473,9857
15728,3669,13034
13454,15727,16151
9141,1082,6440
6813,7682,1421
14898,12801,13440
8637,6409,1428
17587,5421,17326
10035,15512,11024
4034,19832,14005
15723,17275,845
7746,13113,5376
3355,15470,1416
6855,9473,8592
4256,13224,8703
4875,2052,350
3122,284,1521
26,9786,4547
5795,9763,16183
19756,4567,8942
2419,8505,5547
3189,17304,19470
6402,7479,3074
5240,2948,3565
1551,9754,15745
15524,7603,7574
11446,1916,19657
15573,7400,17340
2851,14387,2062
18127,15426,6218
2667,2559,7265
1177,3992,10316
2700,688,16896
11785,17934,10971
18149,7380,18600
7657,10305,6640
6045,7287,17479
3137,15658,17182
967,5219,8723
17750,11504,1543
18361,4549,4015
298,9767,17481
438,8052,12972
2237,14489,3754
5251,395,11121
5009,2317,13487
14563,7552,19520
6947,16123,10880
1785,18220,7282
6563,11150,18912
16910,1758,13214
9363,18472,14436
2729,18781,3753
224,3068,9513
16782,11438,5924
4220,13579,13495
5796,960,6156
1320,12322,16333
12790,3086,2491
15219,9355,4656
17623,7046,13
3016,11767,9190
17658,31,5579
19273,18421,19716
7552,5735,5798
10121,12822,1251
5335,10203,19504
15281,159,6043
10181,4136,14108
12830,7251,7270
11321,18077,5267
10586,17167,14714
39,12722,1736
17872,10608,19649
16606,8437,8733
2221,18338,11951
17053,2802,633
10960,2133,10166
865,1295,973
17674,4785,3492
18341,2138,510
17056,4838,12754
8154,9607,15571
19308,18934,12363
4413,17306,552
8486,15894,15852
15369,13587,15837
18495,18517,3722
1528,18275,9909
2166,17888,11943
3833,11189,13334
5890,6878,15787
627,10177,14512
12099,12990,4840
19625,10084,10006
18823,19160,15019
17455,17339,1404
5067,12858,19453
11887,12414,2236
15243,1760,12198
1344,19025,2232
3716,18729,7060
10527,4436,12128
12667,9239,9379
12652,10266,3013
11535,4127,10876
16656,7609,588
15596,1154,5737
14679,10176,11403
10751,6917,8067
15301,16753,16211
17789,83,12294
18306,7713,19266
6157,6191,6100
10481,3451,15681
3477,12973,19775
7932,15053,10037
12356,11058,5747
6045,3426,6937
16060,2669,9889
18840,16958,201
7852,18714,16640
5068,14286,5317
14592,12397,1099
10821,7392,4836
15197,3842,14766
4742,4266,18288
4878,2251,15198
13220,13254,5425
427,4836,1221
16505,19705,12695
10737,1263,16875
18524,7501,15944
5072,343,17283
16420,2723,17830
691,7346,9344
7825,16728,4275
19586,17984,1331
13206,6110,17542
3415,5763,6486
17883,14928,8724
18363,6632,10288
4604,5890,10652
3672,43,17377
16635,6207,10602
4615,3349,3906
3809,5909,5653
19368,3993,3133
15600,12209,2875
19765,11933,14298
5334,4152,16228
15504,5824,2937
15311,10831,16532
5093,11581,16341
17562,4212,9237
6952,8004,12460
4504,12800,4372
1746,431,4242
3899,13101,15235
10106,3164,19929
5996,18693,15279
15461,13121,4600
3842,2794,2286
6977,11546,1576
10628,7544,12695
11038,13482,12529
8373,1093,4881
19073,3087,13034
8229,15689,9086
10855,1311,8836
5534,13021,6391
4074,10610,17456
16151,8126,7582
8479,6251,2011
16562,14206,16469
10965,615,18962
12669,2799,19074
3880,8869,7769
